frequency,raw,smoothed,error,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
10768.08,-22.32,-14.97,-16.19,-9.48,9.48,11.29,-12.84,-5.50,-6.13
10875.76,-22.65,-15.31,-16.26,-9.59,9.59,11.58,-13.06,-5.73,-6.39
10984.52,-22.87,-15.66,-16.24,-9.70,9.70,11.87,-13.17,-5.96,-6.63
11094.36,-23.29,-16.00,-16.40,-9.81,9.81,12.16,-13.47,-6.19,-6.89
11205.31,-23.72,-16.35,-16.57,-9.93,9.93,12.44,-13.79,-6.42,-7.14
11317.36,-24.07,-16.69,-16.66,-10.04,10.04,12.72,-14.03,-6.66,-7.41
11430.53,-24.20,-17.04,-16.53,-10.15,10.15,12.95,-14.05,-6.90,-7.67
11544.84,-24.28,-17.40,-16.34,-10.26,10.26,13.18,-14.02,-7.14,-7.93
11660.29,-24.31,-17.75,-16.11,-10.37,10.37,13.33,-13.94,-7.38,-8.20
11776.89,-24.45,-18.10,-15.99,-10.48,10.48,13.47,-13.97,-7.62,-8.46
11894.66,-24.50,-18.46,-15.81,-10.59,10.59,13.50,-13.91,-7.87,-8.69
12013.60,-24.50,-18.82,-15.57,-10.70,10.70,13.50,-13.80,-8.12,-8.93
12133.74,-24.69,-19.18,-15.53,-10.81,10.81,13.38,-13.88,-8.37,-9.16
12255.08,-24.73,-19.54,-15.33,-10.92,10.92,13.23,-13.81,-8.63,-9.40
12377.63,-24.72,-19.91,-15.09,-11.03,11.03,12.96,-13.69,-8.88,-9.62
12501.41,-24.85,-20.27,-15.00,-11.13,11.13,12.67,-13.71,-9.14,-9.85
12626.42,-24.89,-20.64,-14.80,-11.24,11.24,12.30,-13.64,-9.40,-10.08
12752.68,-24.88,-21.01,-14.57,-11.35,11.35,11.90,-13.53,-9.66,-10.31
12880.21,-24.83,-21.39,-14.29,-11.46,11.46,11.46,-13.37,-9.93,-10.54
13009.01,-24.86,-21.76,-14.09,-11.56,11.56,11.01,-13.29,-10.20,-10.77
13139.10,-24.82,-22.13,-13.82,-11.67,11.67,10.54,-13.15,-10.46,-11.00
13270.49,-24.66,-22.51,-13.44,-11.78,11.78,10.07,-12.88,-10.74,-11.21
13403.20,-24.41,-22.89,-12.99,-11.88,11.88,9.60,-12.52,-11.01,-11.42
13537.23,-24.13,-23.27,-12.49,-11.99,11.99,9.14,-12.14,-11.29,-11.63
13672.60,-23.82,-23.66,-11.97,-12.09,12.09,8.68,-11.72,-11.56,-11.85
13809.33,-23.31,-24.04,-11.26,-12.20,12.20,8.24,-11.11,-11.84,-12.05
13947.42,-22.67,-24.43,-10.42,-12.30,12.30,7.82,-10.37,-12.13,-12.25
14086.90,-21.94,-24.82,-9.48,-12.41,12.41,7.40,-9.53,-12.41,-12.46
14227.77,-21.18,-25.21,-8.53,-12.51,12.51,7.01,-8.67,-12.70,-12.65
14370.04,-20.03,-25.60,-7.20,-12.61,12.61,6.62,-7.41,-12.99,-12.83
14513.74,-18.60,-26.00,-5.57,-12.72,12.72,6.26,-5.88,-13.28,-13.03
14658.88,-16.88,-26.39,-3.67,-12.82,12.82,5.90,-4.06,-13.57,-13.21
14805.47,-15.03,-26.79,-1.63,-12.92,12.92,5.57,-2.11,-13.87,-13.40
14953.52,-13.58,-27.19,0.00,-13.02,13.02,5.25,-0.55,-14.17,-13.58
15103.06,-13.10,-27.59,0.70,-13.12,13.12,4.94,0.03,-14.47,-13.80
15254.09,-14.37,-28.00,-0.33,-13.23,13.23,4.64,-1.14,-14.77,-14.04
15406.63,-16.36,-28.40,-2.08,-13.33,13.33,4.37,-3.03,-15.07,-14.28
15560.70,-18.97,-28.81,-4.46,-13.43,13.43,4.10,-5.54,-15.38,-14.51
15716.30,-21.11,-29.22,-6.36,-13.53,13.53,3.84,-7.58,-15.69,-14.75
15873.47,-22.97,-29.63,-7.99,-13.63,13.63,3.60,-9.34,-16.00,-14.98
16032.20,-24.56,-30.04,-9.34,-13.73,13.73,3.37,-10.83,-16.32,-15.22
16192.52,-25.79,-30.46,-10.23,-13.83,13.83,3.14,-11.96,-16.63,-15.55
16354.45,-26.85,-30.87,-10.98,-13.93,13.93,2.93,-12.92,-16.95,-15.86
16517.99,-27.76,-31.29,-11.57,-14.02,14.02,2.73,-13.73,-17.27,-16.18
16683.17,-28.46,-31.71,-11.94,-14.12,14.12,2.54,-14.33,-17.59,-16.51
16850.01,-29.25,-32.14,-12.43,-14.22,14.22,2.35,-15.03,-17.92,-16.82
17018.51,-30.06,-32.56,-12.90,-14.32,14.32,2.18,-15.74,-18.24,-17.16
17188.69,-30.78,-32.99,-13.20,-14.41,14.41,2.01,-16.36,-18.57,-17.57
17360.58,-31.50,-33.41,-13.49,-14.51,14.51,1.85,-16.99,-18.90,-18.01
17534.18,-32.17,-33.84,-13.72,-14.61,14.61,1.70,-17.56,-19.24,-18.45
17709.53,-32.73,-34.28,-13.87,-14.70,14.70,1.55,-18.02,-19.57,-18.86
17886.62,-32.91,-34.71,-13.61,-14.80,14.80,1.42,-18.11,-19.91,-19.30
18065.49,-33.33,-35.15,-13.56,-14.90,14.90,1.29,-18.43,-20.25,-19.77
18246.14,-34.06,-35.58,-13.75,-14.99,14.99,1.16,-19.07,-20.59,-20.30
18428.60,-32.52,-36.02,-11.66,-15.09,15.09,1.05,-17.43,-20.94,-20.86
18612.89,-31.86,-36.46,-10.46,-15.18,15.18,0.94,-16.68,-21.28,-21.40
18799.02,-31.89,-36.91,-9.94,-15.27,15.27,0.83,-16.61,-21.63,-21.95
18987.01,-31.53,-37.35,-9.04,-15.37,15.37,0.73,-16.16,-21.98,-22.48
19176.88,-36.55,-37.80,-13.43,-15.46,15.46,0.64,-21.09,-22.34,-23.11
19368.65,-45.45,-38.25,-21.69,-15.55,15.55,0.56,-29.89,-22.69,-23.76
19562.33,-58.27,-38.70,-33.88,-15.65,15.65,0.48,-42.62,-23.05,-24.39
19757.96,-60.65,-39.15,-35.64,-15.74,15.74,0.40,-44.91,-23.41,-25.01
19955.54,-59.83,-39.60,-34.18,-15.83,15.83,0.32,-44.00,-23.77,-25.65
